  52.8, 277.5094
  53.3, 277.4954
  53.8, 277.4816
  54.3, 277.4682
  54.8, 277.4550
  55.3, 277.4422
  55.8, 277.4297
  56.3, 277.4177
  56.8, 277.4061
  57.3, 277.3949
  57.8, 277.3841
  58.3, 277.3738
  58.8, 277.3638
  59.3, 277.3542
  59.8, 277.3451
  60.3, 277.3363
  60.8, 277.3279
  61.3, 277.3198
  61.8, 277.3122
  62.3, 277.3049
  62.8, 277.2979
  63.3, 277.2914
  63.8, 277.2852
  64.3, 277.2793
  64.8, 277.2738
  65.3, 277.2686
  65.8, 277.2637
  66.3, 277.2592
  66.8, 277.2550
  67.3, 277.2511
  67.8, 277.2475
  68.3, 277.2442
  68.8, 277.2412
  69.3, 277.2386
  69.8, 277.2362
  70.3, 277.2341
  70.8, 277.2323
  71.3, 277.2307
  71.8, 277.2295
  72.3, 277.2285
  72.8, 277.2277
  73.3, 277.2272
  73.8, 277.2270
  74.3, 277.2270
  74.8, 277.2273
  75.3, 277.2278
  75.8, 277.2285
  76.3, 277.2295
  76.8, 277.2306
  77.3, 277.2320
  77.8, 277.2336
  78.3, 277.2355
  78.8, 277.2375
  79.3, 277.2397
  79.8, 277.2421
  80.3, 277.2447
  80.8, 277.2474
  81.3, 277.2504
  81.8, 277.2535
  82.3, 277.2568
  82.8, 277.2603
  83.3, 277.2639
  83.8, 277.2676
  84.3, 277.2715
  84.8, 277.2756
  85.3, 277.2797
  85.8, 277.2841
  86.3, 277.2885
  86.8, 277.2931
  87.3, 277.2977
  87.8, 277.3025
  88.3, 277.3074
  88.8, 277.3124
  89.3, 277.3175
  89.8, 277.3227
  90.3, 277.3280
  90.8, 277.3333
  91.3, 277.3388
  91.8, 277.3443
  92.3, 277.3498
  92.8, 277.3555
  93.3, 277.3611
  93.8, 277.3669
  94.3, 277.3727
  94.8, 277.3785
  95.3, 277.3843
  95.8, 277.3902
  96.3, 277.3962
  96.8, 277.4021
  97.3, 277.4081
  97.8, 277.4140
  98.3, 277.4200
  98.8, 277.4260
  99.3, 277.4319
  99.8, 277.4379
 100.3, 277.4438
 100.8, 277.4498
 101.3, 277.4557
 101.8, 277.4616
 102.3, 277.4674
 102.8, 277.4732
 103.3, 277.4790
 103.8, 277.4847
 104.3, 277.4903
 104.8, 277.4959
 105.3, 277.5015
 105.8, 277.5070
 106.3, 277.5124
 106.8, 277.5179
 107.3, 277.5233
 107.8, 277.5288
 108.3, 277.5342
 108.8, 277.5397
 109.3, 277.5452
 109.8, 277.5507
 110.3, 277.5563
 110.8, 277.5619
 111.3, 277.5676
 111.8, 277.5734
 112.3, 277.5793
 112.8, 277.5853
 113.3, 277.5914
 113.8, 277.5977
 114.3, 277.6041
 114.8, 277.6106
 115.3, 277.6173
 115.8, 277.6241
 116.3, 277.6311
 116.8, 277.6383
 117.3, 277.6457
 117.8, 277.6534
 118.3, 277.6612
 118.8, 277.6693
 119.3, 277.6776
 119.8, 277.6861
 120.3, 277.6950
 120.8, 277.7041
 121.3, 277.7134
 121.8, 277.7231
 122.3, 277.7331
 122.8, 277.7434
 123.3, 277.7540
 123.8, 277.7649
 124.3, 277.7762
 124.8, 277.7879
 125.3, 277.7999
 125.8, 277.8123
 126.3, 277.8251
 126.8, 277.8383
 127.3, 277.8519
 127.8, 277.8659
 128.3, 277.8804
 128.8, 277.8953
 129.3, 277.9106
 129.8, 277.9264
 130.3, 277.9427
 130.8, 277.9594
 131.3, 277.9767
 131.8, 277.9944
 132.3, 278.0127
 132.8, 278.0315
 133.3, 278.0508
 133.8, 278.0707
 134.3, 278.0912
 134.8, 278.1122
 135.3, 278.1337
 135.8, 278.1559
 136.3, 278.1787
 136.8, 278.2020
 137.3, 278.2260
 137.8, 278.2504
 138.3, 278.2755
 138.8, 278.3010
 139.3, 278.3270
 139.8, 278.3535
 140.3, 278.3804
 140.8, 278.4078
 141.3, 278.4356
 141.8, 278.4638
 142.3, 278.4924
 142.8, 278.5213
 143.3, 278.5506
 143.8, 278.5801
 144.3, 278.6100
 144.8, 278.6402
 145.3, 278.6706
 145.8, 278.7013
 146.3, 278.7321
 146.8, 278.7632
 147.3, 278.7945
 147.8, 278.8259
 148.3, 278.8575
 148.8, 278.8892
 149.3, 278.9210
 149.8, 278.9528
 150.3, 278.9848
 150.8, 279.0168
 151.3, 279.0488
 151.8, 279.0808
 152.3, 279.1128
 152.8, 279.1448
 153.3, 279.1767
 153.8, 279.2086
 154.3, 279.2404
 154.8, 279.2720
 155.3, 279.3035
 155.8, 279.3349
 156.3, 279.3661
 156.8, 279.3971
 157.3, 279.4280
 157.8, 279.4585
 158.3, 279.4889
 158.8, 279.5190
 159.3, 279.5488
 159.8, 279.5782
 160.3, 279.6074
 160.8, 279.6362
 161.3, 279.6647
 161.8, 279.6927
 162.3, 279.7204
 162.8, 279.7477
 163.3, 279.7745
 163.8, 279.8008
 164.3, 279.8267
 164.8, 279.8520
 165.3, 279.8769
 165.8, 279.9012
 166.3, 279.9250
 166.8, 279.9481
 167.3, 279.9707
 167.8, 279.9927
 168.3, 280.0140
 168.8, 280.0347
 169.3, 280.0548
 169.8, 280.0742
 170.3, 280.0930
 170.8, 280.1113
 171.3, 280.1289
 171.8, 280.1461
 172.3, 280.1626
 172.8, 280.1787
 173.3, 280.1942
 173.8, 280.2093
 174.3, 280.2239
 174.8, 280.2380
 175.3, 280.2517
 175.8, 280.2649
 176.3, 280.2777
 176.8, 280.2902
 177.3, 280.3022
 177.8, 280.3139
 178.3, 280.3252
 178.8, 280.3362
 179.3, 280.3469
 179.8, 280.3572
 180.3, 280.3673
 180.8, 280.3771
 181.3, 280.3866
 181.8, 280.3959
 182.3, 280.4050
 182.8, 280.4139
 183.3, 280.4225
 183.8, 280.4310
 184.3, 280.4393
 184.8, 280.4475
 185.3, 280.4555
 185.8, 280.4634
 186.3, 280.4712
 186.8, 280.4789
 187.3, 280.4866
 187.8, 280.4942
 188.3, 280.5017
 188.8, 280.5093
 189.3, 280.5168
 189.8, 280.5243
 190.3, 280.5319
 190.8, 280.5394
 191.3, 280.5471
 191.8, 280.5548
 192.3, 280.5626
 192.8, 280.5705
 193.3, 280.5785
 193.8, 280.5866
 194.3, 280.5949
 194.8, 280.6033
 195.3, 280.6120
 195.8, 280.6208
 196.3, 280.6298
 196.8, 280.6391
 197.3, 280.6485
 197.8, 280.6583
 198.3, 280.6683
 198.8, 280.6786
 199.3, 280.6892
 199.8, 280.7001
 200.3, 280.7114
 200.8, 280.7230
 201.3, 280.7350
 201.8, 280.7473
 202.3, 280.7601
 202.8, 280.7733
 203.3, 280.7868
 203.8, 280.8008
 204.3, 280.8151
 204.8, 280.8297
 205.3, 280.8446
 205.8, 280.8598
 206.3, 280.8753
 206.8, 280.8910
 207.3, 280.9069
 207.8, 280.9230
 208.3, 280.9393
 208.8, 280.9557
 209.3, 280.9722
 209.8, 280.9889
 210.3, 281.0055
 210.8, 281.0223
 211.3, 281.0390
 211.8, 281.0558
 212.3, 281.0725
 212.8, 281.0891
 213.3, 281.1057
 213.8, 281.1222
 214.3, 281.1386
 214.8, 281.1548
 215.3, 281.1709
 215.8, 281.1867
 216.3, 281.2023
 216.8, 281.2177
 217.3, 281.2329
 217.8, 281.2477
 218.3, 281.2622
 218.8, 281.2764
 219.3, 281.2902
 219.8, 281.3037
 220.3, 281.3167
 220.8, 281.3293
 221.3, 281.3414
 221.8, 281.3531
 222.3, 281.3642
 222.8, 281.3748
 223.3, 281.3849
 223.8, 281.3944
 224.3, 281.4033
 224.8, 281.4116
 225.3, 281.4192
 225.8, 281.4261
 226.3, 281.4324
 226.8, 281.4379
 227.3, 281.4427
 227.8, 281.4467
 228.3, 281.4499
 228.8, 281.4524
 229.3, 281.4540
 229.8, 281.4550
 230.3, 281.4551
 230.8, 281.4546
 231.3, 281.4533
 231.8, 281.4513
 232.3, 281.4486
 232.8, 281.4453
 233.3, 281.4413
 233.8, 281.4366
 234.3, 281.4313
 234.8, 281.4254
 235.3, 281.4189
 235.8, 281.4118
 236.3, 281.4040
 236.8, 281.3958
 237.3, 281.3870
 237.8, 281.3776
 238.3, 281.3677
 238.8, 281.3573
 239.3, 281.3464
 239.8, 281.3350
 240.3, 281.3232
 240.8, 281.3109
 241.3, 281.2981
 241.8, 281.2849
 242.3, 281.2713
 242.8, 281.2573
 243.3, 281.2429
 243.8, 281.2281
 244.3, 281.2130
 244.8, 281.1975
 245.3, 281.1817
 245.8, 281.1656
 246.3, 281.1491
 246.8, 281.1324
 247.3, 281.1154
 247.8, 281.0981
 248.3, 281.0805
 248.8, 281.0627
 249.3, 281.0447
 249.8, 281.0265
 250.3, 281.0081
 250.8, 280.9895
 251.3, 280.9707
 251.8, 280.9518
 252.3, 280.9327
 252.8, 280.9135
 253.3, 280.8942
 253.8, 280.8748
 254.3, 280.8553
 254.8, 280.8357
 255.3, 280.8160
 255.8, 280.7963
 256.3, 280.7766
 256.8, 280.7569
 257.3, 280.7371
 257.8, 280.7173
 258.3, 280.6976
 258.8, 280.6779
 259.3, 280.6583
 259.8, 280.6387
 260.3, 280.6191
 260.8, 280.5997
 261.3, 280.5804
 261.8, 280.5612
 262.3, 280.5421
 262.8, 280.5232
 263.3, 280.5044
 263.8, 280.4858
 264.3, 280.4673
 264.8, 280.4491
 265.3, 280.4311
 265.8, 280.4133
 266.3, 280.3957
 266.8, 280.3784
 267.3, 280.3614
 267.8, 280.3446
 268.3, 280.3282
 268.8, 280.3120
 269.3, 280.2962
 269.8, 280.2807
 270.3, 280.2655
 270.8, 280.2507
 271.3, 280.2363
 271.8, 280.2223
 272.3, 280.2086
 272.8, 280.1954
 273.3, 280.1827
 273.8, 280.1703
 274.3, 280.1584
 274.8, 280.1470
 275.3, 280.1360
 275.8, 280.1255
 276.3, 280.1154
 276.8, 280.1057
 277.3, 280.0963
 277.8, 280.0874
 278.3, 280.0788
 278.8, 280.0706
 279.3, 280.0627
 279.8, 280.0551
 280.3, 280.0478
 280.8, 280.0409
 281.3, 280.0341
 281.8, 280.0277
 282.3, 280.0215
 282.8, 280.0156
 283.3, 280.0098
 283.8, 280.0043
 284.3, 279.9989
 284.8, 279.9938
 285.3, 279.9888
 285.8, 279.9839
 286.3, 279.9792
 286.8, 279.9746
 287.3, 279.9701
 287.8, 279.9657
 288.3, 279.9614
 288.8, 279.9571
 289.3, 279.9529
 289.8, 279.9487
 290.3, 279.9445
 290.8, 279.9404
 291.3, 279.9362
 291.8, 279.9320
 292.3, 279.9278
 292.8, 279.9235
 293.3, 279.9192
 293.8, 279.9148
 294.3, 279.9103
 294.8, 279.9056
 295.3, 279.9009
 295.8, 279.8960
 296.3, 279.8910
 296.8, 279.8858
 297.3, 279.8804
 297.8, 279.8748
 298.3, 279.8690
 298.8, 279.8630
 299.3, 279.8568
 299.8, 279.8503
 300.3, 279.8435
 300.8, 279.8364
 301.3, 279.8291
 301.8, 279.8215
 302.3, 279.8135
 302.8, 279.8052
 303.3, 279.7965
 303.8, 279.7875
 304.3, 279.7782
 304.8, 279.7686
 305.3, 279.7586
 305.8, 279.7483
 306.3, 279.7376
 306.8, 279.7266
 307.3, 279.7153
 307.8, 279.7037
 308.3, 279.6917
 308.8, 279.6794
 309.3, 279.6668
 309.8, 279.6538
 310.3, 279.6406
 310.8, 279.6270
 311.3, 279.6131
 311.8, 279.5988
 312.3, 279.5843
 312.8, 279.5694
 313.3, 279.5542
 313.8, 279.5387
 314.3, 279.5228
 314.8, 279.5067
 315.3, 279.4902
 315.8, 279.4735
 316.3, 279.4564
 316.8, 279.4390
 317.3, 279.4213
 317.8, 279.4033
 318.3, 279.3849
 318.8, 279.3663
 319.3, 279.3474
 319.8, 279.3281
 320.3, 279.3086
 320.8, 279.2887
 321.3, 279.2686
 321.8, 279.2481
 322.3, 279.2274
 322.8, 279.2063
 323.3, 279.1849
 323.8, 279.1633
 324.3, 279.1413
 324.8, 279.1191
 325.3, 279.0966
 325.8, 279.0737
 326.3, 279.0506
 326.8, 279.0272
 327.3, 279.0035
 327.8, 278.9795
 328.3, 278.9552
 328.8, 278.9306
 329.3, 278.9058
 329.8, 278.8806
 330.3, 278.8552
 330.8, 278.8295
 331.3, 278.8036
 331.8, 278.7774
 332.3, 278.7510
 332.8, 278.7244
 333.3, 278.6976
 333.8, 278.6705
 334.3, 278.6433
 334.8, 278.6159
 335.3, 278.5884
 335.8, 278.5607
 336.3, 278.5328
 336.8, 278.5048
 337.3, 278.4767
 337.8, 278.4485
 338.3, 278.4202
 338.8, 278.3918
 339.3, 278.3633
 339.8, 278.3348
 340.3, 278.3062
 340.8, 278.2775
 341.3, 278.2488
 341.8, 278.2201
 342.3, 278.1914
 342.8, 278.1627
 343.3, 278.1340
 343.8, 278.1053
 344.3, 278.0766
 344.8, 278.0480
 345.3, 278.0194
 345.8, 277.9909
 346.3, 277.9625
 346.8, 277.9341
 347.3, 277.9059
 347.8, 277.8778
 348.3, 277.8497
 348.8, 277.8219
 349.3, 277.7941
 349.8, 277.7665
 350.3, 277.7391
 350.8, 277.7118
 351.3, 277.6847
 351.8, 277.6578
 352.3, 277.6311
 352.8, 277.6047
 353.3, 277.5784
 353.8, 277.5524
 354.3, 277.5267
 354.8, 277.5012
 355.3, 277.4760
 355.8, 277.4510
 356.3, 277.4264
 356.8, 277.4020
 357.3, 277.3780
 357.8, 277.3543
 358.3, 277.3309
 358.8, 277.3079
 359.3, 277.2852
 359.8, 277.2629
 360.3, 277.2410
 360.8, 277.2195
 361.3, 277.1984
 361.8, 277.1777
 362.3, 277.1574
 362.8, 277.1375
 363.3, 277.1181
 363.8, 277.0991
 364.3, 277.0806
 364.8, 277.0626
 365.3, 277.0451
 365.8, 277.0280
 366.3, 277.0115
 366.8, 276.9954
 367.3, 276.9797
 367.8, 276.9645
 368.3, 276.9498
 368.8, 276.9355
 369.3, 276.9216
 369.8, 276.9082
 370.3, 276.8952
 370.8, 276.8826
 371.3, 276.8705
 371.8, 276.8588
 372.3, 276.8474
 372.8, 276.8365
 373.3, 276.8260
 373.8, 276.8159
 374.3, 276.8061
 374.8, 276.7968
 375.3, 276.7878
 375.8, 276.7792
 376.3, 276.7710
 376.8, 276.7631
 377.3, 276.7556
 377.8, 276.7484
 378.3, 276.7416
 378.8, 276.7351
 379.3, 276.7290
 379.8, 276.7231
 380.3, 276.7176
 380.8, 276.7125
 381.3, 276.7076
 381.8, 276.7031
 382.3, 276.6988
 382.8, 276.6949
 383.3, 276.6912
 383.8, 276.6879
 384.3, 276.6848
 384.8, 276.6820
 385.3, 276.6794
 385.8, 276.6772
 386.3, 276.6752
 386.8, 276.6734
 387.3, 276.6719
 387.8, 276.6707
 388.3, 276.6696
 388.8, 276.6689
 389.3, 276.6683
 389.8, 276.6680
 390.3, 276.6679
 390.8, 276.6680
 391.3, 276.6683
 391.8, 276.6688
 392.3, 276.6696
 392.8, 276.6705
 393.3, 276.6716
 393.8, 276.6728
 394.3, 276.6743
 394.8, 276.6759
 395.3, 276.6777
 395.8, 276.6797
 396.3, 276.6818
 396.8, 276.6841
 397.3, 276.6865
 397.8, 276.6890
 398.3, 276.6917
 398.8, 276.6945
 399.3, 276.6975
 399.8, 276.7005
 400.3, 276.7037
 400.8, 276.7070
 401.3, 276.7104
 401.8, 276.7138
 402.3, 276.7174
 402.8, 276.7211
 403.3, 276.7248
 403.8, 276.7286
 404.3, 276.7325
 404.8, 276.7365
 405.3, 276.7405
 405.8, 276.7446
 406.3, 276.7487
 406.8, 276.7529
 407.3, 276.7571
 407.8, 276.7613
 408.3, 276.7656
 408.8, 276.7699
 409.3, 276.7742
 409.8, 276.7785
 410.3, 276.7829
 410.8, 276.7872
 411.3, 276.7915
 411.8, 276.7959
 412.3, 276.8002
 412.8, 276.8045
 413.3, 276.8087
 413.8, 276.8130
 414.3, 276.8172
 414.8, 276.8214
 415.3, 276.8255
 415.8, 276.8296
 416.3, 276.8336
 416.8, 276.8376
 417.3, 276.8415
 417.8, 276.8453
 418.3, 276.8490
 418.8, 276.8527
 419.3, 276.8563
 419.8, 276.8598
 420.3, 276.8631
 420.8, 276.8664
 421.3, 276.8696
 421.8, 276.8727
 422.3, 276.8756
 422.8, 276.8784
 423.3, 276.8811
 423.8, 276.8837
 424.3, 276.8861
 424.8, 276.8884
 425.3, 276.8905
 425.8, 276.8925
 426.3, 276.8943
 426.8, 276.8959
 427.3, 276.8974
 427.8, 276.8987
 428.3, 276.8998
 428.8, 276.9007
 429.3, 276.9015
 429.8, 276.9020
 430.3, 276.9024
 430.8, 276.9026
 431.3, 276.9026
 431.8, 276.9025
 432.3, 276.9022
 432.8, 276.9018
 433.3, 276.9011
 433.8, 276.9004
 434.3, 276.8995
 434.8, 276.8984
 435.3, 276.8972
 435.8, 276.8959
 436.3, 276.8944
 436.8, 276.8928
 437.3, 276.8910
 437.8, 276.8892
 438.3, 276.8872
 438.8, 276.8851
 439.3, 276.8829
 439.8, 276.8806
 440.3, 276.8781
 440.8, 276.8756
 441.3, 276.8730
 441.8, 276.8703
 442.3, 276.8674
 442.8, 276.8645
 443.3, 276.8615
 443.8, 276.8585
 444.3, 276.8553
 444.8, 276.8521
 445.3, 276.8488
 445.8, 276.8454
 446.3, 276.8420
 446.8, 276.8385
 447.3, 276.8350
 447.8, 276.8314
 448.3, 276.8277
 448.8, 276.8240
 449.3, 276.8203
 449.8, 276.8165
 450.3, 276.8127
 450.8, 276.8089
 451.3, 276.8050
 451.8, 276.8011
 452.3, 276.7972
 452.8, 276.7933
 453.3, 276.7893
 453.8, 276.7853
 454.3, 276.7814
 454.8, 276.7774
 455.3, 276.7735
 455.8, 276.7695
 456.3, 276.7655
 456.8, 276.7616
 457.3, 276.7577
 457.8, 276.7538
 458.3, 276.7499
 458.8, 276.7460
 459.3, 276.7422
 459.8, 276.7384
 460.3, 276.7346
 460.8, 276.7309
 461.3, 276.7272
 461.8, 276.7236
 462.3, 276.7200
 462.8, 276.7164
 463.3, 276.7129
 463.8, 276.7095
 464.3, 276.7060
 464.8, 276.7026
 465.3, 276.6992
 465.8, 276.6958
 466.3, 276.6924
 466.8, 276.6891
 467.3, 276.6857
 467.8, 276.6824
 468.3, 276.6791
 468.8, 276.6758
 469.3, 276.6725
 469.8, 276.6691
 470.3, 276.6658
 470.8, 276.6624
 471.3, 276.6591
 471.8, 276.6557
 472.3, 276.6523
 472.8, 276.6489
 473.3, 276.6454
 473.8, 276.6419
 474.3, 276.6384
 474.8, 276.6349
 475.3, 276.6313
 475.8, 276.6276
 476.3, 276.6240
 476.8, 276.6202
 477.3, 276.6164
 477.8, 276.6126
 478.3, 276.6087
 478.8, 276.6048
 479.3, 276.6007
 479.8, 276.5966
 480.3, 276.5925
 480.8, 276.5882
 481.3, 276.5839
 481.8, 276.5795
 482.3, 276.5750
 482.8, 276.5705
 483.3, 276.5658
 483.8, 276.5610
 484.3, 276.5562
 484.8, 276.5512
 485.3, 276.5462
 485.8, 276.5410
 486.3, 276.5357
 486.8, 276.5303
 487.3, 276.5248
 487.8, 276.5192
 488.3, 276.5135
 488.8, 276.5076
 489.3, 276.5016
 489.8, 276.4955
 490.3, 276.4892
 490.8, 276.4828
 491.3, 276.4763
 491.8, 276.4696
 492.3, 276.4627
 492.8, 276.4557
 493.3, 276.4486
 493.8, 276.4413
 494.3, 276.4338
 494.8, 276.4262
 495.3, 276.4184
 495.8, 276.4104
 496.3, 276.4023
 496.8, 276.3940
 497.3, 276.3855
 497.8, 276.3768
 498.3, 276.3679
 498.8, 276.3589
 499.3, 276.3496
 499.8, 276.3402
 500.3, 276.3305
 500.8, 276.3207
 501.3, 276.3107
 501.8, 276.3006
 502.3, 276.2903
 502.8, 276.2799
 503.3, 276.2693
 503.8, 276.2587
 504.3, 276.2480
 504.8, 276.2372
 505.3, 276.2263
 505.8, 276.2154
 506.3, 276.2045
 506.8, 276.1936
 507.3, 276.1827
 507.8, 276.1718
 508.3, 276.1609
 508.8, 276.1500
 509.3, 276.1393
 509.8, 276.1286
 510.3, 276.1179
 510.8, 276.1074
 511.3, 276.0970
 511.8, 276.0867
 512.3, 276.0766
 512.8, 276.0666
 513.3, 276.0568
 513.8, 276.0472
 514.3, 276.0378
 514.8, 276.0286
 515.3, 276.0196
 515.8, 276.0109
 516.3, 276.0024
 516.8, 275.9942
 517.3, 275.9863
 517.8, 275.9787
 518.3, 275.9714
 518.8, 275.9645
 519.3, 275.9578
 519.8, 275.9516
 520.3, 275.9457
 520.8, 275.9402
 521.3, 275.9351
 521.8, 275.9304
 522.3, 275.9261
 522.8, 275.9223
 523.3, 275.9190
 523.8, 275.9161
 524.3, 275.9137
 524.8, 275.9118
 525.3, 275.9104
 525.8, 275.9096
 526.3, 275.9093
 526.8, 275.9095
 527.3, 275.9103
 527.8, 275.9117
 528.3, 275.9137
 528.8, 275.9164
 529.3, 275.9196
 529.8, 275.9235
 530.3, 275.9281
 530.8, 275.9333
 531.3, 275.9392
 531.8, 275.9458
 532.3, 275.9532
 532.8, 275.9612
 533.3, 275.9700
 533.8, 275.9796
 534.3, 275.9899
 534.8, 276.0010
 535.3, 276.0130
 535.8, 276.0257
 536.3, 276.0393
 536.8, 276.0537
 537.3, 276.0689
 537.8, 276.0850
 538.3, 276.1018
 538.8, 276.1195
 539.3, 276.1378
 539.8, 276.1568
 540.3, 276.1765
 540.8, 276.1969
 541.3, 276.2178
 541.8, 276.2394
 542.3, 276.2615
 542.8, 276.2841
 543.3, 276.3072
 543.8, 276.3307
 544.3, 276.3547
 544.8, 276.3791
 545.3, 276.4039
 545.8, 276.4290
 546.3, 276.4544
 546.8, 276.4801
 547.3, 276.5061
 547.8, 276.5322
 548.3, 276.5586
 548.8, 276.5852
 549.3, 276.6118
 549.8, 276.6386
 550.3, 276.6655
 550.8, 276.6924
 551.3, 276.7193
 551.8, 276.7462
 552.3, 276.7731
 552.8, 276.7999
 553.3, 276.8266
 553.8, 276.8531
 554.3, 276.8795
 554.8, 276.9057
 555.3, 276.9317
 555.8, 276.9575
 556.3, 276.9829
 556.8, 277.0081
 557.3, 277.0329
 557.8, 277.0573
 558.3, 277.0813
 558.8, 277.1050
 559.3, 277.1281
 559.8, 277.1508
 560.3, 277.1729
 560.8, 277.1946
 561.3, 277.2156
 561.8, 277.2360
 562.3, 277.2558
 562.8, 277.2749
 563.3, 277.2934
 563.8, 277.3111
 564.3, 277.3280
 564.8, 277.3442
 565.3, 277.3595
 565.8, 277.3740
 566.3, 277.3877
 566.8, 277.4004
 567.3, 277.4122
 567.8, 277.4231
 568.3, 277.4329
 568.8, 277.4418
 569.3, 277.4496
 569.8, 277.4563
 570.3, 277.4619
 570.8, 277.4663
 571.3, 277.4696
 571.8, 277.4717
 572.3, 277.4725
 572.8, 277.4722
 573.3, 277.4707
 573.8, 277.4681
 574.3, 277.4644
 574.8, 277.4597
 575.3, 277.4540
 575.8, 277.4474
 576.3, 277.4399
 576.8, 277.4316
 577.3, 277.4225
 577.8, 277.4126
 578.3, 277.4021
 578.8, 277.3909
 579.3, 277.3792
 579.8, 277.3669
 580.3, 277.3541
 580.8, 277.3409
 581.3, 277.3273
 581.8, 277.3133
 582.3, 277.2990
 582.8, 277.2844
 583.3, 277.2697
 583.8, 277.2548
 584.3, 277.2398
 584.8, 277.2247
 585.3, 277.2096
 585.8, 277.1945
 586.3, 277.1795
 586.8, 277.1646
 587.3, 277.1499
 587.8, 277.1354
 588.3, 277.1212
 588.8, 277.1073
 589.3, 277.0938
 589.8, 277.0807
 590.3, 277.0680
 590.8, 277.0559
 591.3, 277.0443
 591.8, 277.0333
 592.3, 277.0230
 592.8, 277.0133
 593.3, 277.0044
 593.8, 276.9963
 594.3, 276.9891
 594.8, 276.9827
 595.3, 276.9773
 595.8, 276.9729
 596.3, 276.9694
 596.8, 276.9670
 597.3, 276.9655
 597.8, 276.9650
 598.3, 276.9655
 598.8, 276.9668
 599.3, 276.9691
 599.8, 276.9722
 600.3, 276.9763
 600.8, 276.9812
 601.3, 276.9869
 601.8, 276.9934
 602.3, 277.0008
 602.8, 277.0089
 603.3, 277.0178
 603.8, 277.0274
 604.3, 277.0378
 604.8, 277.0489
 605.3, 277.0606
 605.8, 277.0731
 606.3, 277.0862
 606.8, 277.1000
 607.3, 277.1143
 607.8, 277.1293
 608.3, 277.1449
 608.8, 277.1611
 609.3, 277.1778
